20732;33.76265;-118.195831
20735;33.763147;-84.394826
20734;33.763147;-84.394826
20737;33.763147;-84.394826
20736;33.763147;-84.394826
20739;33.763147;-84.394826
20738;33.763147;-84.394826
20889;33.884907;-117.757751
20888;33.254166;-115.473055
00647;37.794626;-122.401782
14163;55.64695;12.645918
21865;37.152;-86.0635
13289;26.63945;34.061083
13288;26.836133;33.99125
13287;26.836133;33.99125
13286;26.836133;33.99125
13285;26.836133;33.99125
13284;26.63945;34.061083
13283;26.63945;34.061083
13282;26.63945;34.061083
00649;37.76887;-122.438351
13280;26.63945;34.061083
14160;55.64695;12.645918
21199;36.585553;-4.542361
14166;55.64695;12.645918
21282;35.26385;-120.65105
21283;35.911984;-79.049516
21280;36.744801;-6.069512
21281;35.137678;-89.992121
21286;35.429352;-91.835929
14165;55.64695;12.645918
21284;36.121241;-115.17001
21285;36.121241;-115.17001
21938;37.80558;-122.400752
21939;37.252161;-121.827837
21288;36.106389;-115.171769
14164;55.64695;12.645918
04348;51.567774;-4.030234
04349;42.4834;-71.0361
14384;22.969961;120.228173
20086;28.577427;-80.647619
20085;28.577427;-80.647619
20084;21.313984;-157.663046
20083;28.353489;-81.561942
20082;28.353489;-81.561942
20081;28.353489;-81.561942
20080;27.602262;-82.760921
00508;-13.174616;-72.52625
00500;-13.163056;-72.545556
00501;-23.594661;-46.709039
00502;-23.594661;-46.709039
00503;-23.594661;-46.709039
00504;-23.594661;-46.709039
00505;-23.594661;-46.709039
12226;35.637514;139.733655
12227;46.897218;18.008458
12224;45.206393;5.693085
12225;46.897218;18.008458
12222;59.30028;17.941371
12223;60.401367;8.81886
12220;30.3125;130.510716
12221;35.693561;139.701756
12228;35.643906;139.734248
12229;45.740711;9.122077
22008;37.703253;-89.209789
18934;59.619219;17.92938
18935;43.318543;11.331464
18936;60.13924;24.988028
18937;53.196521;5.793099
18930;55.685842;12.568895
18931;43.776703;11.247864
18932;43.713681;10.574973
18933;59.299166;17.994833
18938;48.176835;11.558979
18939;48.177211;11.556544
18828;52.513962;13.417322
18829;52.513966;13.417321
03699;34.118013;-118.300196
03698;53.445746;-2.226759
03349;36.61867;-121.901475
03348;39.89711;-6.351771
18827;59.256919;10.416738
03343;39.898209;-6.351149
03342;53.484575;-2.243474
03341;39.755666;-104.994667
03340;51.53179;-0.06639
03347;39.897172;-6.351717
03346;39.897415;-6.351953
03345;39.89823;-6.351095
03696;35.367366;-120.867917
18825;52.378097;4.886201
18822;44.869716;15.634768
22057;37.353783;-121.835975
18823;35.885225;14.521769
01278;40.846284;-73.938073
18820;41.834877;23.486366
01271;39.465859;-76.826797
01270;37.758365;-122.426962
01273;37.800425;-122.410182
01272;43.466407;-80.52294
01275;41.850838;-87.653367
01274;40.703838;-73.911289
01277;36.112895;-115.173239
03527;47.562062;-122.0227
03526;47.562062;-122.0227
03525;47.562062;-122.0227
03524;39.189842;-77.151681
03523;38.773293;-76.88685
03522;39.949239;-75.164262
03521;51.514404;-0.134561
03520;40.702488;-111.950383
12011;45.441683;12.331096
14345;48.113316;20.776369
03529;47.562062;-122.0227
03528;47.562062;-122.0227
14344;41.764229;12.775661
14343;48.266776;16.375272
20592;34.035152;-120.049845
14342;46.817853;11.929661
11119;-45.420089;168.674019
11118;-33.898783;151.275697
14341;46.817853;11.929661
14471;57.432622;18.153733
14470;57.638009;18.287601
14473;57.432622;18.153733
14340;41.893219;12.483936
11115;-16.531339;179.969094
11114;-21.2761;47.496
11117;-21.2572;47.4415
11116;-21.2665;47.4753
18318;64.932107;-147.980411
18319;64.932107;-147.980411
13841;35.658647;139.700539
13840;35.681418;139.697927
13843;22.223998;114.21487
13842;22.180217;113.537355
13845;59.335783;18.053889
13844;52.386084;4.872726
13847;51.97888;4.368427
13846;51.97888;4.368427
13849;12.967496;77.672266
13848;51.97888;4.368427
18648;50.818201;-0.136502
22001;37.7694;-122.433786
18649;51.330547;-0.267577
22000;38.875958;-77.007218
02120;47.628757;-122.335638
02121;55.855558;-4.236613
02123;53.683349;-2.926461
22003;37.750291;-122.186851
02125;41.88236;-87.621937
02127;47.260185;-122.311538
02128;37.72299;-89.210234
11561;47.41208;9.711463
11562;52.508806;13.284037
11563;47.461579;9.595136
11564;35.656233;139.701912
11565;59.931426;30.356388
11566;45.433673;12.33196
11567;47.433404;9.385382
22249;37.805166;-122.272058
00878;44.944989;-93.21423
18794;60.1474;24.98667
00870;40.547685;-3.624994
00871;37.767822;-122.441634
00872;37.794766;-122.401573
00873;37.70543;-122.501654
00874;38.409906;-122.818973
00875;40.722363;-73.997179
00876;47.634946;-122.323225
22005;37.778365;-122.419431
20339;30.412324;-91.176357
22004;37.782466;-122.392635
22007;38.552948;-121.693909
19919;29.651435;-82.350608
19918;29.651435;-82.350608
19911;21.638002;-157.921321
19910;21.638002;-157.921321
19913;29.643655;-95.594781
19912;21.638002;-157.921321
19915;29.643399;-95.594639
19914;19.42142;-155.911306
19917;19.293033;-155.121921
19916;19.413932;-155.249884
01473;40.167757;-78.759859
01472;36.554581;-121.931151
01471;45.645957;-74.949476
01470;37.126505;-7.647707
01477;43.667584;-79.380125
01476;45.704478;-121.527446
01475;40.647769;-74.008836
01474;40.236802;-78.83553
12033;14.480361;120.899831
01479;38.892821;-77.019245
01478;41.667229;-88.19733
12037;36.630792;138.578542
03613;19.690384;-98.844375
12035;43.727801;7.416383
12034;53.86756;10.686864
03612;40.028082;-6.091146
00492;-12.045742;-77.027034
21639;37.252125;-121.827637
21638;37.786944;-122.408309
03618;19.692086;-98.844369
21633;37.909934;-78.232095
21632;37.703091;-122.216666
21631;37.706334;-122.417382
21630;37.706334;-122.417382
21637;37.786944;-122.408309
21636;37.766033;-122.241617
19857;18.459276;-66.096475
21634;37.766033;-122.241617
02041;37.787034;-122.411556
01042;39.267173;-9.336169
01043;43.657595;-79.379707
01040;33.445569;-112.080089
01041;28.303549;-16.521763
01046;21.282606;-157.833065
01047;47.592178;-122.327254
01044;29.956914;-90.063042
01045;36.737074;-4.552357
01048;41.882933;-87.660577
01049;43.163483;-77.608237
21927;37.76514;-122.449844
22525;37.859398;-122.478238
21926;37.76514;-122.449844
22522;37.856388;-122.478333
21925;37.798446;-122.413626
22523;37.856605;-122.478455
21292;36.097699;-80.245943
18585;53.388761;-2.591539
21923;37.808883;-122.409362
21922;37.808883;-122.409362
14642;52.500891;13.569805
14643;52.500891;13.569805
14640;23.00338;120.16025
14641;59.304821;17.989516
14646;52.500891;13.569805
14647;52.500891;13.569805
14644;52.500891;13.569805
14645;52.500891;13.569805
14648;52.500891;13.569805
14649;52.500891;13.569805
14868;52.524521;13.369857
14869;22.969961;120.228173
21298;35.227352;-75.629775
13070;35.711602;139.774981
13071;52.479186;13.346371
13072;48.212959;16.436566
13073;49.437952;1.133796
13074;52.004804;4.389842
13075;43.676171;4.621574
13076;43.676365;4.629718
13077;43.676365;4.629718
13078;49.437952;1.133796
13079;50.922758;11.60176
02465;40.004159;-76.602559
02464;40.390268;-74.116532
02467;39.97166;-76.666556
02466;40.004159;-76.602559
02461;30.319701;-86.138455
02460;43.71617;-79.340268
02463;48.553425;-122.224831
02462;47.624809;-122.34737
21928;38.797015;-77.608889
02469;33.613113;-112.010926
18769;42.695153;23.321847
18768;59.391316;16.490302
18099;55.388619;-1.612688
18098;51.751492;-1.26302
18093;51.511326;-0.13912
18092;51.062092;-1.312426
18091;51.501656;-0.141282
18090;53.186113;-2.913737
18097;55.804021;-4.345189
18096;53.446046;-2.368808
18095;55.863313;-4.259659
18094;51.511326;-0.13912
20270;33.83224;-116.504616
03123;8.802;-82.5235
04151;35.590009;-82.570254
04150;33.73469;-84.737377
20274;32.92615;-96.818577
20275;33.381388;-112.124723
20276;33.381388;-112.124723
03122;8.802;-82.5235
20278;32.594872;-117.036029
20279;33.381388;-112.124723
04401;41.882574;-87.623659
03121;8.802;-82.5235
20525;30.000598;-81.713009
03120;9.0776;-79.6491
00319;-50.3702;-72.6922
00318;-54.8728;-68.2429
00315;-54.8728;-68.2429
00314;-54.8728;-68.2429
00317;-54.8728;-68.2429
00316;-25.5501;-54.583
00311;-27.7717;-48.5687
00310;-25.5501;-54.583
00313;-42.8126;-64.9002
00312;-42.8126;-64.9002
20528;30.000598;-81.713009
03125;8.797;-82.4343
03750;38.912702;-76.933553
03124;8.797;-82.4343
02809;37.148776;-121.987102
02808;39.706658;-82.604602
02803;31.991607;-80.844762
02802;41.854642;-87.654622
02801;38.90971;-77.043482
02800;38.90971;-77.043482
02807;40.702855;-73.990876
02806;33.86491;-84.307687
02805;48.553968;-122.216924
02804;51.50569;-0.122963
22874;39.729897;-121.843936
22876;40.678191;-73.999148
22877;39.219869;-106.86515
20596;33.790008;-117.858024
22870;39.820893;-6.328157
22871;39.815681;-6.329562
22872;40.305487;-75.122097
22873;39.729897;-121.843936
12859;42.37636;2.16118
12858;42.37636;2.16118
12589;49.871883;8.644427
12588;49.871883;8.644427
12851;26.30075;34.859983
12582;49.872547;8.648997
12853;42.37636;2.16118
12580;49.871883;8.644427
12855;42.37636;2.16118
12586;49.871883;8.644427
12857;42.37636;2.16118
12584;49.872775;8.651068
22878;40.392625;-3.612447
22879;40.728803;-73.990554
22652;37.819192;-122.181369
22653;37.486872;-122.253681
22380;38.716598;-9.140721
13988;48.841443;2.253055
13989;13.356;103.903833
13984;13.254416;103.823305
13985;13.255;103.823333
13986;13.255;103.823333
13987;13.255;103.823333
13980;52.346561;6.671104
13981;59.318548;18.063508
13982;56.604029;9.646435
13983;13.254416;103.823305
21753;37.801853;-122.419635
01860;42.405365;-71.114662
22031;38.486148;-90.87397
01862;33.452001;-112.073872
22033;38.930683;-83.794784
22034;37.177868;-3.585458
22035;37.426884;-122.080754
22036;37.176868;-3.589997
22037;37.77322;-122.443689
22038;38.289936;-89.67041
22039;38.890535;-77.069939
13678;50.114087;8.687406
13670;22.286118;114.217375
13676;50.114087;8.687406
13677;50.114087;8.687406
13675;50.114087;8.687406
18347;53.855545;-122.408069
17609;-0.910325;-89.617496
17608;-0.747311;-90.313067
17605;-3.120146;-60.023646
13519;48.849961;2.358723
13449;52.579247;4.810348
13517;47.379238;8.543457
13515;48.863779;2.33203
13514;48.863779;2.33203
13512;48.860006;2.35175
13511;13.743684;100.489357
13510;43.616454;6.97193
21880;38.579934;-121.513638
21881;38.579934;-121.513638
20719;30.262241;-97.730185
20718;30.262241;-97.730185
20717;30.262241;-97.730185
20716;30.262241;-97.730185
20715;30.268696;-97.736075
20714;32.768083;-96.796653
20713;30.784419;-95.661252
20712;32.838459;-83.628702
18344;52.188845;-1.706796
20710;34.470284;-118.555402
03154;33.447793;-112.029937
02259;28.366735;-81.421523
02256;36.972558;-121.99414
02255;33.837079;-116.613982
02252;42.4818;-71.0337
02251;40.750081;-73.992313
22897;40.759033;-73.979522
02784;46.011802;-112.517907
02785;38.69712;-9.291837
02786;45.230448;-93.364541
02780;33.386111;-112.13
02781;33.386111;-112.13
02782;41.483087;-82.689837
02783;41.868138;-87.618316
22858;37.767822;-122.441634
02788;20.513524;-87.220303
02789;20.513524;-87.220303
18026;53.191263;-2.890198
12209;43.318543;11.331464
12204;50.764856;0.290729
12205;35.176389;136.726819
12206;36.6989;137.215905
12207;35.178188;136.725896
12200;49.703292;7.333384
12201;47.073643;15.438006
18027;51.507757;-0.099456
14981;18.547253;73.903623
14980;18.547253;73.903623
14983;22.293037;114.174178
14982;18.547253;73.903623
14985;60.161638;24.923397
14984;54.792291;9.428327
14987;49.87245;8.65051
14986;28.979875;77.735352
14989;49.87245;8.65051
14988;49.87245;8.65051
18958;35.33759;25.130914
18959;51.751978;19.453042
21400;36.952112;-122.03566
21403;35.21676;-80.855212
01789;38.840409;-9.462254
01788;37.769333;-122.430833
04367;47.603942;-122.339136
04362;38.794943;-104.802725
01781;37.807327;-122.41942
01780;51.588212;-0.071851
01783;53.401076;-0.776317
01782;47.62112;-122.348476
01785;51.517492;-0.128767
01784;33.986409;-118.474084
01787;39.874277;-75.670158
01786;48.554889;-122.218704
03321;10.021817;-84.209207
03320;10.021817;-84.209207
03323;39.829668;-86.139228
03322;39.829668;-86.139228
03325;50.8403;-0.26652
03324;37.785126;-122.430492
03327;44.845558;-87.385516
03326;44.845558;-87.385516
03329;38.540092;-0.135097
03328;40.718615;-73.8466
18025;55.948127;-3.206044
05415;37.377626;-122.029926
05414;37.376807;-122.030242
05417;37.376807;-122.030242
05416;37.376807;-122.030242
05411;46.928081;-124.173059
05410;33.841142;-116.611053
05413;37.376807;-122.030242
05412;37.376807;-122.030242
05419;39.958933;-75.150275
05418;52.48131;-1.893693
01257;37.618166;-122.387185
01256;38.891329;-77.026032
01255;47.5425;-121.838464
01254;33.795188;-84.403581
01253;37.769405;-122.438682
01252;44.480899;-73.197398
01251;39.858154;-4.025952
01250;45.498063;-73.570821
14181;51.314241;8.429697
14183;52.389251;0.659952
14182;50.086404;14.411777
14185;35.637488;139.733432
14184;59.302166;17.994166
01259;37.769595;-122.4666
01258;34.039258;-118.252834
04093;49.28357;-123.10347
04090;49.28391;-123.09118
04096;49.27789;-123.08904
04097;49.27773;-123.07708
04098;49.28364;-123.10243
04099;51.478302;-0.17003
19819;20.763106;-156.459179
18023;50.115335;-122.95421
11137;-36.847305;174.777642
11136;-33.861315;151.209232
11135;-34.968581;138.695906
11134;-33.946332;18.488402
11133;-33.946332;18.488402
11132;-34.009932;18.414748
11131;-27.5709;152.2678
11130;-27.5709;152.2678
14329;45.440994;12.321231
14328;45.442067;12.32298
11139;-36.847305;174.777642
11138;-36.847305;174.777642
17980;56.524274;-5.322189
17981;56.524274;-5.322189
17982;56.524274;-5.322189
17983;56.524274;-5.322189
17984;53.463142;-2.290413
17985;51.600274;-2.998414
17986;51.465648;-3.167206
17987;51.716467;-1.907254
17988;51.501656;-0.141282
17989;50.052167;-5.667667
13869;12.967496;77.672266
13868;12.967496;77.672266
13867;12.967496;77.672266
13866;12.967496;77.672266
13865;12.967496;77.672266
13864;12.967496;77.672266
13863;12.967496;77.672266
13862;12.967496;77.672266
13861;12.967496;77.672266
13860;12.967496;77.672266
00126;-54.8728;-68.2429
00127;-51.2306;-72.3917
00124;-44.0445;-65.2216
00125;-44.0445;-65.2216
00122;-50.3228;-73.2176
00123;-54.9142;-68.3329
00120;-43.2465;-65.3015
00121;-22.8318;-47.0761
00128;-27.547;-48.4476
00129;-3.859;-32.3995
12446;47.468884;18.999706
12447;41.375504;2.097069
12444;48.208094;16.358385
12445;47.468884;18.999706
12442;47.468884;18.999706
12443;60.145163;24.990463
12440;35.673076;139.712201
12441;60.239913;25.005794
12448;10.708786;105.122671
12449;21.017658;105.829357
19937;21.353693;-158.131735
19936;21.353693;-158.131735
19935;28.069788;-14.30657
19934;26.113717;-80.103839
19933;28.368056;-81.549395
19932;29.946205;-95.649365
19931;29.946205;-95.649365
19930;29.946205;-95.649365
17828;49.283359;-123.120302
19939;29.666268;-82.426128
19938;21.353693;-158.131735
12051;41.885489;12.462326
12050;60.169303;24.933332
12052;43.616504;6.971892
12055;50.096708;5.285539
12059;60.153931;24.954956
20605;33.97937;-118.46643
20604;32.645454;-79.959096
01411;38.456546;-75.576104
01410;28.394694;-80.6725
01414;42.614499;-87.953238
01417;37.794766;-122.401573
17822;49.287591;-123.137705
20609;34.002576;-118.339061
18029;51.46532;-0.115189
20608;34.002576;-118.339061
21651;38.866982;-77.372353
21650;38.452956;-78.387794
21653;38.866469;-77.377341
21652;38.867124;-77.383521
21655;38.931881;-76.504771
21654;38.866469;-77.377341
21657;37.763277;-122.421336
21656;38.889274;-77.035199
21659;38.858428;-77.112445
21658;38.857559;-77.11177
21879;38.579934;-121.513638
21878;37.778879;-122.389057
01068;33.280386;-116.432982
21950;38.356502;-75.073312
01060;37.765498;-122.439987
01061;26.343955;-80.079377
01062;30.263728;-97.771314
01063;37.551318;-77.464449
01064;20.624994;-87.071934
01065;43.653411;-79.384127
01066;42.652299;-73.966784
22837;37.79555;-122.394186
18568;53.683349;-2.926461
14848;52.243969;5.166889
14849;52.243785;5.167061
11838;31.60401;74.577287
11839;37.540205;127.123682
11836;52.479186;13.346371
11837;60.186236;24.972191
11834;59.318059;18.071415
11835;45.433853;12.337635
14664;22.266152;114.182742
11833;48.940349;2.466859
11830;35.228171;128.86347
11831;48.187683;16.41265
21774;37.769355;-122.484313
12852;17.414823;78.480437
13098;41.438753;2.14817
13099;43.727037;7.415406
13096;25.039503;121.522103
13097;12.310497;75.865605
13094;59.906291;10.792697
13095;25.039503;121.522103
13092;31.231068;121.451668
13093;12.967496;77.672266
13090;47.490891;19.049091
13091;47.490891;19.049091
02443;17.060471;-96.726003
02442;42.360426;-71.061614
02441;45.785713;-123.967441
02440;17.060466;-96.726057
02447;51.872765;-1.701872
02446;37.926199;-122.024728
02445;48.747;-57.8191
02444;51.458656;-2.585542
14830;45.185613;5.740699
02449;50.121333;-122.956834
02448;48.553837;-122.21702
18287;52.408185;-1.524996
04139;36.999048;-109.045196
04138;50.595184;-1.963227
20298;32.468977;-93.744149
20299;33.355833;-111.793334
04131;44.878353;-72.602044
04130;44.878353;-72.602044
04133;44.878353;-72.602044
04132;44.878353;-72.602044
20292;33.386111;-112.13
04134;44.878353;-72.602044
04137;50.595129;-1.963162
04136;51.595041;-0.065735
22420;38.815251;-9.42121
00330;-34.91389;-57.989208
21773;37.769355;-122.484313
20215;21.270019;-157.695522
18747;31.208998;29.909269
18746;31.208998;29.909269
18745;51.062321;3.7212
18744;52.213852;0.141638
18743;56.026685;14.164275
18742;48.113316;20.776369
18741;58.399346;15.663366
18740;55.48537;12.159433
18749;45.956333;9.508
18748;41.007422;28.979347
12877;52.3139;4.9425
12876;52.3139;4.9425
12875;12.967496;77.672266
12874;41.384053;2.170996
12873;41.414631;2.153411
12872;41.403563;2.174445
12871;41.3649;2.166388
12870;41.364352;2.166479
12879;52.3139;4.9425
12878;52.3139;4.9425
19370;48.940349;2.466859
20935;32.855484;-117.258069
20934;32.716111;-117.177222
02861;37.805022;-122.290705
02860;37.805022;-122.290705
02863;40.474415;-78.39524
02862;37.805022;-122.290705
02865;40.764726;-111.907693
02864;39.108347;-76.79527
02867;40.764726;-111.907693
02866;37.376807;-122.030242
02869;39.053295;-77.116791
02868;38.961421;-76.713172
20939;32.764722;-117.2275
22636;38.92876;-9.007933
22637;37.714011;-122.502231
22638;37.714011;-122.502231
22639;37.714011;-122.502231
14404;50.96444;6.916301
14405;50.96444;6.916301
14406;22.969961;120.228173
01888;33.544211;-117.79335
14400;50.96444;6.916301
01882;41.891703;-87.609438
01883;40.088086;-7.857344
01880;47.919685;-122.285916
01881;38.656242;-8.204234
13654;50.837695;4.341573
13655;1.302401;103.801953
13656;12.967496;77.672266
14403;50.96444;6.916301
11249;-44.175564;170.158975
11248;-38.150081;176.253799
11245;-33.882567;18.633655
11244;-33.882567;18.633655
11247;-2.461553;29.251099
11246;-33.882567;18.633655
11241;-33.994175;18.581603
11240;-33.994175;18.581603
11243;-33.882567;18.633655
11242;-14.167504;132.428904
00939;37.784063;-122.408026
00938;39.951365;-75.181202
00935;37.768543;-122.439939
00934;41.878815;-87.636169
00937;51.456259;-2.604934
00936;13.697662;-89.191979
00931;42.673814;-74.496864
00930;37.788941;-122.402286
00932;37.794626;-122.401782
11799;59.024224;18.074913
11798;52.431554;10.787436
11793;48.859421;2.351391
11792;48.859421;2.351391
11791;40.204763;44.558068
11790;52.479186;13.346371
11797;52.431554;10.787436
11796;45.441205;12.322669
11795;45.256169;9.154358
11794;35.68787;139.696338
20849;30.410328;-91.896461
22167;38.889425;-77.034158
02275;36.131787;-80.244736
00689;32.763725;-96.814742
00688;64.169661;-21.795098
02270;47.612889;-122.337334
02273;41.880481;-87.626963
00683;47.636428;-122.326138
00682;37.764663;-122.421836
00681;40.722217;-74.005343
02278;24.022653;-104.671828
02279;30.262552;-97.74436
00685;40.745598;-74.002055
00684;42.652299;-73.966784
18289;51.520006;-0.138112
14972;52.346561;6.671104
12311;41.420822;2.202801
18400;53.855545;-122.408069
18401;53.855545;-122.408069
18402;53.792126;-3.055248
12832;43.603833;3.920833
12268;45.110393;7.675218
12269;45.110393;7.675218
12318;35.68787;139.696338
12262;45.110393;7.675218
12263;45.110393;7.675218
12260;44.599437;8.684961
12261;45.110393;7.675218
12266;45.110393;7.675218
12267;45.110393;7.675218
12264;43.772852;11.25546
12265;45.110393;7.675218
14945;57.68918;11.95137
14944;52.599013;13.350448
14947;50.053322;19.933512
14946;50.054125;19.934649
14941;52.599013;13.350448
22160;38.903833;-77.036167
14940;22.281204;114.192039
18978;50.69558;7.121629
18979;55.668079;12.544026
21468;36.199209;-86.738659
21469;36.951392;-122.0255
14943;52.599013;13.350448
18970;38.036397;14.017267
18971;44.116969;15.220227
18972;54.654048;11.940078
14942;52.599013;13.350448
18974;51.509089;0.138401
18975;51.509129;0.138391
18976;48.433393;2.692809
18977;48.433393;2.692809
04302;36.648063;-93.41369
04303;44.046064;-123.068021
04300;41.925971;-88.29129
04301;51.580683;-0.124261
03901;38.691663;-9.215996
03900;59.590966;-135.152333
04304;38.889487;-77.035253
04305;38.893888;-77.022989
20599;34.101501;-118.314331
20598;34.112667;-118.338837
22161;37.324564;-122.044962
03908;39.96051;-75.153388
03659;38.972826;-77.181937
03658;38.966691;-77.106385
03309;40.082734;-83.079696
